QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_STATE_FIPS,DEST_STATE_FIPS,CRS_DEP_TIME,CRS_ARR_TIME,CRS_ELAPSED_TIME,DISTANCE,Destination,Carrier_index,Origin,ARR_DELAY,class,class2
2,5,2,2,6,6,2030,2145,75.0,342.0,353,23,344,-9.0,0,1
1,3,25,6,36,12,1855,2203,188.0,944.0,232,1,196,-17.0,0,1
3,7,9,7,36,25,730,839,69.0,199.0,5,3,196,-16.0,0,1
4,12,4,1,38,27,500,638,98.0,386.0,258,6,37,-34.0,0,1
1,1,8,7,17,13,603,909,126.0,606.0,22,18,274,3.0,1,1
3,8,19,6,48,22,720,848,88.0,447.0,259,1,97,1.0,1,1
1,1,13,5,53,53,1320,1434,74.0,224.0,336,18,140,-9.0,0,1
4,11,22,3,26,4,1035,1305,270.0,1671.0,290,23,105,-21.0,0,1
3,7,24,1,32,32,2200,2315,75.0,345.0,319,23,204,43.0,4,2
3,7,23,7,27,17,1126,1255,89.0,334.0,274,20,258,-11.0,0,1
2,4,2,7,51,13,1223,1420,117.0,547.0,22,6,95,-9.0,0,1
2,6,12,1,48,12,1940,2120,100.0,528.0,392,7,176,13.0,2,2
2,6,30,5,24,4,1737,1935,298.0,1999.0,290,1,57,42.0,4,2
1,3,23,4,25,36,1100,1220,80.0,184.0,215,6,45,-18.0,0,1
3,8,1,2,51,49,725,1021,296.0,1828.0,348,6,174,-28.0,0,1
1,3,28,2,31,27,1100,1221,81.0,331.0,258,18,220,-23.0,0,1
3,7,25,2,51,22,1710,1844,154.0,955.0,259,20,174,-18.0,0,1
3,7,24,1,27,26,700,936,96.0,408.0,150,18,258,-11.0,0,1
2,4,24,1,36,17,1600,1745,165.0,733.0,274,18,215,-7.0,0,1
1,1,31,2,12,25,1123,1419,176.0,1197.0,45,3,283,10.0,2,2
4,10,24,2,6,48,1858,2342,164.0,1164.0,24,18,326,-7.0,0,1
4,10,1,7,12,48,1545,1734,169.0,985.0,97,1,232,-26.0,0,1
1,1,4,3,34,17,1541,1717,156.0,719.0,274,20,121,-17.0,0,1
3,7,27,4,49,6,1325,1420,115.0,590.0,206,23,348,41.0,4,2
3,7,24,1,27,51,1505,1840,155.0,931.0,95,6,258,-14.0,0,1
2,5,1,1,13,12,1545,1728,103.0,515.0,324,6,22,6.0,2,2
1,3,29,3,44,26,1234,1445,131.0,615.0,105,7,307,-8.0,0,1
2,5,20,6,42,17,1755,1931,156.0,678.0,274,1,289,20.0,2,2
1,2,19,7,36,12,1530,1845,195.0,1076.0,129,15,215,-56.0,0,1
4,12,29,5,8,19,2225,107,102.0,589.0,104,20,96,33.0,3,2
4,12,29,5,4,8,1435,1621,106.0,602.0,96,20,290,-17.0,0,1
1,3,8,3,12,24,1140,1350,130.0,842.0,57,23,373,-8.0,0,1
3,9,2,6,13,29,1214,1244,90.0,484.0,360,6,22,-9.0,0,1
1,2,4,6,36,12,600,914,194.0,1076.0,129,3,215,-37.0,0,1
3,9,11,1,26,47,1750,1830,100.0,456.0,43,23,105,9.0,2,2
2,4,25,2,24,12,1805,2025,140.0,787.0,232,23,57,-19.0,0,1
4,10,25,3,13,37,2200,2320,80.0,356.0,314,23,22,-1.0,1,1
3,9,29,5,34,32,1905,2136,331.0,2227.0,204,20,121,4.0,1,1
3,7,12,3,53,32,2150,15,145.0,867.0,204,2,336,10.0,2,2
2,6,15,4,6,4,1237,1430,113.0,621.0,290,1,344,-4.0,1,1
3,9,4,1,15,6,1600,2,302.0,2378.0,266,2,200,-9.0,0,1
3,9,28,4,6,8,1600,1905,125.0,819.0,96,23,273,-4.0,1,1
3,8,26,6,13,36,2042,2257,135.0,780.0,167,7,22,-20.0,0,1
3,8,11,5,25,12,2045,2359,194.0,1237.0,129,3,45,-3.0,1,1
2,4,24,1,13,47,822,847,85.0,332.0,236,6,22,-9.0,0,1
3,7,23,7,24,48,730,940,190.0,1246.0,166,23,57,-23.0,0,1
3,9,1,5,48,4,650,715,145.0,872.0,290,23,24,-11.0,0,1
4,10,6,5,6,41,1104,1322,138.0,846.0,284,3,216,18.0,2,2
4,11,2,4,48,8,1915,2015,120.0,651.0,96,23,92,5.0,1,1
4,11,23,4,34,13,600,820,140.0,746.0,22,6,121,-15.0,0,1
2,4,12,3,42,17,700,804,124.0,594.0,274,20,233,-13.0,0,1
2,5,16,2,6,6,1920,2035,75.0,362.0,266,23,273,0.0,1,1
3,7,30,7,48,32,1350,1510,200.0,1356.0,319,23,92,-3.0,1,1
2,4,5,3,22,48,655,810,75.0,262.0,176,7,249,-13.0,0,1
4,10,15,7,12,13,1222,1418,116.0,594.0,22,6,242,1.0,1,1
3,9,4,1,6,22,1200,1750,230.0,1670.0,259,6,206,14.0,2,2
2,6,21,3,41,49,1320,1612,112.0,630.0,348,6,284,2.0,1,1
2,4,14,5,12,27,730,1029,239.0,1501.0,258,6,242,-19.0,0,1
1,3,17,5,39,17,1625,1635,70.0,283.0,234,23,77,-1.0,1,1
1,3,30,4,51,25,1845,2014,89.0,399.0,45,3,95,-22.0,0,1
2,5,19,5,6,6,805,943,98.0,337.0,338,18,206,-17.0,0,1
1,1,17,2,49,6,650,749,119.0,588.0,216,3,348,-16.0,0,1
3,8,2,3,2,53,1357,1705,128.0,861.0,336,2,343,-5.0,1,1
3,7,24,1,37,27,820,1014,174.0,980.0,258,18,314,3.0,1,1
1,1,22,7,55,17,1010,1105,55.0,67.0,274,18,244,-1.0,1,1
2,6,3,6,29,48,750,955,125.0,666.0,166,23,230,3.0,1,1
1,3,9,4,12,51,1402,1612,130.0,758.0,174,20,232,76.0,5,3
2,6,13,2,53,6,1800,2045,165.0,1050.0,326,23,336,56.0,4,2
2,6,4,7,15,6,1557,2359,302.0,2378.0,266,2,200,62.0,5,3
2,4,23,7,21,17,710,720,70.0,271.0,234,23,335,-13.0,0,1
1,1,24,2,39,17,1758,1829,91.0,316.0,274,20,74,4.0,1,1
3,9,8,5,51,12,1230,1449,139.0,811.0,373,20,174,104.0,5,3
3,8,1,2,12,24,2005,2200,115.0,663.0,57,23,195,-14.0,0,1
1,3,26,7,6,36,2330,808,338.0,2586.0,196,3,338,80.0,5,3
4,12,12,2,29,27,1213,1340,87.0,393.0,258,6,230,-14.0,0,1
1,2,25,6,17,27,1500,1625,85.0,349.0,258,23,234,5.0,1,1
2,4,3,1,4,13,600,1231,211.0,1541.0,22,6,378,26.0,3,2
3,8,10,4,25,17,1515,1655,160.0,861.0,234,23,45,2.0,1,1
3,8,25,5,37,48,1240,1420,160.0,1052.0,92,23,314,5.0,1,1
3,8,6,7,49,6,2020,2107,107.0,541.0,305,18,348,49.0,4,2
1,3,26,7,17,25,732,1048,136.0,867.0,45,20,274,4.0,1,1
4,10,31,2,18,12,1810,2025,135.0,829.0,232,8,184,-19.0,0,1
2,6,26,1,4,6,1650,1800,70.0,338.0,353,23,290,12.0,2,2
3,8,17,4,49,29,2025,2352,147.0,920.0,230,6,348,-20.0,0,1
3,8,11,5,53,6,800,1045,165.0,1050.0,326,2,336,-14.0,0,1
2,4,29,6,13,37,1500,1618,78.0,306.0,151,7,22,27.0,3,2
3,7,15,6,48,8,1125,1249,144.0,862.0,96,20,176,64.0,5,3
4,10,8,7,48,48,2205,2315,70.0,319.0,227,23,92,6.0,2,2
4,11,1,3,22,48,955,1108,73.0,192.0,176,7,342,-18.0,0,1
1,3,8,3,17,24,1840,2132,112.0,622.0,57,18,274,0.0,1,1
3,7,12,3,51,48,600,805,185.0,1158.0,97,1,317,83.0,5,3
2,6,4,7,6,53,1230,1506,156.0,954.0,336,2,206,-16.0,0,1
1,1,16,1,42,37,2025,2154,89.0,337.0,314,1,289,-19.0,0,1
1,3,22,3,13,12,1205,1355,110.0,581.0,129,23,22,-7.0,0,1
1,1,22,7,25,45,944,1226,162.0,818.0,68,3,45,-19.0,0,1
2,6,19,1,48,48,1830,1930,60.0,239.0,92,23,166,-3.0,1,1
4,11,29,3,8,48,1430,1809,159.0,913.0,176,18,21,-24.0,0,1
3,7,21,5,4,53,1535,1838,183.0,1216.0,336,2,378,74.0,5,3
1,2,15,3,34,37,500,700,120.0,529.0,76,1,121,-22.0,0,1
1,3,6,1,22,48,935,1119,104.0,447.0,97,1,259,-4.0,1,1
2,5,10,3,6,49,935,1220,105.0,574.0,348,23,56,-3.0,1,1
1,2,24,5,6,6,1320,1440,80.0,404.0,353,23,351,2.0,1,1
2,5,15,1,48,13,1112,1415,123.0,689.0,22,6,176,10.0,2,2
4,11,16,4,13,51,2123,2305,102.0,508.0,288,6,22,-13.0,0,1
1,3,2,4,12,48,1215,1434,199.0,1121.0,97,1,242,-5.0,1,1
1,3,12,7,48,29,1350,1523,93.0,460.0,230,1,97,-12.0,0,1
2,6,9,5,32,6,1840,1940,60.0,226.0,353,23,204,31.0,3,2
4,12,2,6,37,36,830,1022,112.0,544.0,215,7,76,-30.0,0,1
4,12,27,3,12,17,650,840,170.0,990.0,234,23,232,30.0,3,2
3,7,24,1,32,8,555,844,109.0,628.0,96,20,204,-15.0,0,1
4,11,16,4,6,6,2140,2255,75.0,362.0,273,23,266,54.0,4,2
1,1,5,4,32,6,1750,1920,90.0,407.0,266,23,204,188.0,5,3
4,12,13,3,19,26,1638,1919,101.0,430.0,105,18,70,261.0,5,3
3,7,10,1,72,9,345,736,231.0,1666.0,29,3,346,-3.0,1,1
4,10,28,6,6,15,1800,2049,349.0,2486.0,268,20,206,-9.0,0,1
3,8,27,7,27,29,705,905,120.0,448.0,360,23,258,-38.0,0,1
1,1,13,5,12,26,836,1118,162.0,957.0,105,6,232,-9.0,0,1
4,10,1,7,12,24,1850,2120,150.0,919.0,57,23,324,-6.0,0,1
4,11,9,4,26,55,1545,1607,82.0,311.0,256,6,105,-5.0,1,1
4,10,10,2,47,22,1115,1240,85.0,471.0,259,23,43,-7.0,0,1
1,2,9,4,48,48,1855,2005,70.0,319.0,92,23,227,2.0,1,1
2,4,6,4,12,48,920,1121,181.0,985.0,97,1,232,11.0,2,2
1,1,4,3,48,22,1910,2015,65.0,253.0,53,7,176,-18.0,0,1
4,12,7,4,48,35,1311,1402,111.0,569.0,2,1,97,-6.0,0,1
1,3,12,7,48,13,1232,1545,133.0,803.0,22,7,149,-5.0,1,1
4,10,13,5,6,6,1700,1825,85.0,373.0,351,23,206,70.0,5,3
3,7,31,1,29,37,600,849,109.0,575.0,76,1,360,-6.0,0,1
3,7,3,1,26,55,825,847,82.0,311.0,256,18,105,-8.0,0,1
1,3,12,7,33,17,640,815,155.0,838.0,234,23,241,-8.0,0,1
3,9,14,4,6,48,1214,1757,223.0,1609.0,176,20,351,-14.0,0,1
3,7,13,4,48,48,858,1205,127.0,667.0,176,7,114,-4.0,1,1
2,6,21,3,39,17,2043,2113,90.0,296.0,274,18,77,-2.0,1,1
3,9,21,4,36,6,1345,1655,370.0,2475.0,206,6,196,-39.0,0,1
2,5,16,2,39,17,1909,1927,78.0,240.0,274,18,93,-24.0,0,1
3,7,6,4,27,8,707,819,132.0,680.0,96,6,258,-23.0,0,1
1,2,7,2,13,1,951,953,62.0,147.0,239,7,22,-12.0,0,1
3,9,10,7,17,6,2150,24,274.0,1744.0,206,1,274,-2.0,1,1
2,6,29,4,37,48,930,1102,152.0,912.0,176,1,76,-15.0,0,1
4,12,30,6,37,51,2024,2133,69.0,290.0,275,1,76,181.0,5,3
3,7,7,5,53,29,1240,1810,210.0,1489.0,230,23,336,-2.0,1,1
2,4,4,2,26,51,1230,1401,91.0,405.0,95,6,105,-12.0,0,1
3,8,6,7,6,48,810,1342,212.0,1464.0,97,1,338,-11.0,0,1
2,6,19,1,6,53,2100,2300,120.0,696.0,336,23,344,-3.0,1,1
1,2,22,3,6,53,1505,1815,190.0,1050.0,336,18,326,-9.0,0,1
1,2,3,5,6,48,55,601,186.0,1235.0,97,1,206,-17.0,0,1
2,5,31,3,29,34,1530,1900,150.0,872.0,121,7,360,83.0,5,3
4,12,10,7,47,34,1711,2044,153.0,946.0,121,20,236,21.0,3,2
4,12,14,4,32,6,750,900,70.0,188.0,344,23,319,-24.0,0,1
3,9,3,7,41,32,730,938,128.0,763.0,204,2,284,-7.0,0,1
3,9,4,1,8,35,2215,2325,70.0,349.0,2,23,96,-8.0,0,1
2,4,27,4,18,17,1530,1656,86.0,272.0,274,7,119,-1.0,1,1
2,5,3,3,8,6,1122,1251,149.0,844.0,125,18,96,-22.0,0,1
4,12,19,2,29,8,1410,1500,110.0,533.0,96,23,230,-9.0,0,1
2,6,9,5,32,6,515,625,70.0,236.0,206,23,204,-2.0,1,1
1,1,9,1,12,12,1405,1509,64.0,204.0,373,1,242,36.0,3,2
2,5,10,3,26,12,1230,1510,160.0,983.0,373,6,105,-20.0,0,1
2,6,27,2,41,53,545,650,65.0,234.0,336,18,118,3.0,1,1
3,8,2,3,27,51,2020,12,172.0,1045.0,275,18,258,-4.0,1,1
2,4,1,6,1,48,1229,1410,101.0,427.0,176,7,251,-26.0,0,1
1,3,20,1,6,6,1035,1150,75.0,337.0,266,23,206,7.0,2,2
1,1,10,2,22,42,1329,1708,159.0,1089.0,289,1,259,-5.0,1,1
1,3,21,2,27,16,1140,1350,190.0,1142.0,44,18,258,-5.0,1,1
2,4,20,4,27,29,1520,1648,88.0,393.0,230,6,258,-10.0,0,1
1,1,16,1,12,8,1500,1720,260.0,1607.0,96,20,324,-6.0,0,1
4,10,28,6,24,45,1505,1640,95.0,472.0,68,23,57,-7.0,0,1
3,9,1,5,6,32,1820,1945,85.0,407.0,204,23,266,5.0,1,1
2,4,18,2,12,13,1336,1540,124.0,646.0,22,6,122,-20.0,0,1
2,4,18,2,32,48,158,632,154.0,1055.0,97,15,204,654.0,5,3
1,3,25,6,6,6,2125,2250,85.0,446.0,266,23,326,31.0,3,2
3,8,2,3,12,26,2059,2333,154.0,983.0,105,15,373,-11.0,0,1
4,11,4,6,24,6,1415,1715,360.0,2447.0,266,23,57,34.0,3,2
3,9,6,3,6,13,1100,1850,290.0,2139.0,22,20,338,-5.0,1,1
1,3,3,5,36,32,730,1027,357.0,2248.0,204,1,196,-10.0,0,1
3,8,1,2,37,27,1449,1636,167.0,930.0,258,1,76,-13.0,0,1
4,11,3,5,13,37,2109,2225,76.0,306.0,151,6,22,-12.0,0,1
4,12,3,7,12,36,1500,1725,145.0,971.0,189,23,232,0.0,1,1
2,5,31,3,4,48,900,1335,155.0,868.0,97,1,290,-8.0,0,1
1,3,17,5,4,6,1810,1925,75.0,338.0,353,23,290,17.0,2,2
3,7,21,5,48,48,812,916,64.0,191.0,176,20,327,-19.0,0,1
3,7,1,6,48,48,1602,1657,55.0,190.0,24,1,97,-1.0,1,1
4,10,30,1,42,4,1035,1232,297.0,2075.0,290,1,289,20.0,2,2
4,10,29,7,5,8,1640,1805,145.0,771.0,96,18,218,-12.0,0,1
1,3,8,3,53,6,1430,1609,99.0,605.0,351,2,336,-4.0,1,1
1,1,2,1,17,51,1710,2001,111.0,612.0,95,1,274,21.0,3,2
3,8,25,5,48,48,627,744,77.0,224.0,176,20,97,-21.0,0,1
4,12,20,3,18,48,1620,1740,140.0,755.0,92,23,184,0.0,1,1
1,2,12,7,17,51,1140,1420,100.0,601.0,95,23,234,-11.0,0,1
1,1,3,2,51,29,1650,1840,170.0,949.0,230,23,95,39.0,3,2
1,3,30,4,17,37,1220,1514,114.0,599.0,76,1,274,-4.0,1,1
2,5,17,3,37,24,1210,1315,65.0,255.0,57,23,314,-8.0,0,1
2,4,23,7,34,6,1000,1321,381.0,2565.0,338,20,121,4.0,1,1
3,8,3,4,49,6,625,720,115.0,574.0,56,23,348,-5.0,1,1
3,8,7,1,12,24,2010,2230,140.0,842.0,57,23,373,93.0,5,3
2,4,22,6,49,12,1700,2337,277.0,2088.0,242,6,348,-11.0,0,1
2,5,31,3,13,48,800,928,148.0,731.0,97,1,22,27.0,3,2
2,6,11,7,12,24,1615,1840,145.0,842.0,57,23,373,34.0,3,2
1,1,19,4,13,12,1155,1320,85.0,404.0,232,6,22,-13.0,0,1
2,6,18,7,32,53,2240,100,140.0,867.0,336,2,204,-15.0,0,1
3,8,2,3,48,48,1625,1930,125.0,667.0,176,7,114,18.0,2,2
3,8,13,7,51,26,730,859,89.0,405.0,105,6,95,-10.0,0,1
1,3,22,3,25,36,1200,1324,84.0,184.0,215,1,45,18.0,2,2
4,10,31,2,32,1,1745,2315,210.0,1618.0,35,23,204,-13.0,0,1
1,3,12,7,48,6,2050,2300,250.0,1642.0,266,23,166,-12.0,0,1
2,5,10,3,48,48,1535,1630,55.0,148.0,166,23,24,21.0,3,2
2,5,5,5,6,29,910,1445,215.0,1592.0,360,23,206,3.0,1,1
4,12,19,2,34,26,1241,1444,123.0,488.0,105,18,121,-17.0,0,1
1,3,10,5,12,47,755,915,80.0,401.0,43,23,109,-10.0,0,1
4,12,14,4,12,34,1347,1612,145.0,820.0,121,20,195,155.0,5,3
1,3,1,3,4,17,1125,1550,205.0,1444.0,234,23,290,-19.0,0,1
3,9,19,2,18,34,600,802,122.0,637.0,121,7,330,10.0,2,2
3,9,22,5,25,34,820,940,80.0,200.0,121,20,45,-21.0,0,1
2,6,6,2,6,6,728,900,92.0,337.0,338,20,206,-13.0,0,1
1,3,3,5,37,44,1425,1617,112.0,683.0,307,1,76,-12.0,0,1
2,6,11,7,48,22,1735,1840,65.0,302.0,259,23,166,27.0,3,2
3,8,12,6,32,36,1050,1854,304.0,2248.0,196,3,204,-26.0,0,1
4,10,11,3,13,55,1458,1611,133.0,765.0,23,7,22,10.0,2,2
3,9,21,4,12,12,2255,2359,64.0,192.0,232,1,242,-11.0,0,1
2,5,4,4,17,12,1355,1724,149.0,864.0,195,18,274,-5.0,1,1
2,6,8,4,29,17,2115,2220,65.0,251.0,234,23,360,0.0,1,1
4,11,22,3,47,17,1120,1245,85.0,395.0,234,23,43,-9.0,0,1
4,12,20,3,2,4,1005,1736,331.0,2552.0,290,2,17,-3.0,1,1
3,9,15,5,36,39,555,737,102.0,419.0,74,7,215,-36.0,0,1
3,7,2,7,32,18,830,1505,215.0,1590.0,184,23,204,-2.0,1,1
2,5,31,3,6,25,2359,836,337.0,2611.0,45,3,206,-8.0,0,1
3,7,27,4,12,25,1155,1458,183.0,1211.0,276,3,129,8.0,2,2
1,2,24,5,17,22,1940,2210,150.0,837.0,259,20,274,68.0,5,3
3,7,17,1,17,46,1010,1152,102.0,462.0,135,18,274,-15.0,0,1
4,12,19,2,4,6,1130,1145,75.0,304.0,326,23,290,6.0,2,2
4,12,8,5,34,12,1711,2019,188.0,1065.0,129,20,121,-13.0,0,1
4,11,18,6,40,48,515,613,58.0,140.0,97,7,205,-19.0,0,1
3,7,9,7,17,51,2225,120,115.0,704.0,275,23,234,-14.0,0,1
3,9,7,4,30,49,630,754,84.0,387.0,348,6,36,-7.0,0,1
2,6,7,3,12,72,1553,1836,163.0,1129.0,48,3,232,94.0,5,3
2,4,8,6,53,2,2320,158,218.0,1533.0,123,2,336,-36.0,0,1
1,2,21,2,47,48,605,805,120.0,468.0,176,20,236,-35.0,0,1
3,8,19,6,15,15,1907,2000,53.0,216.0,191,11,164,-9.0,0,1
4,12,19,2,34,48,1422,1725,243.0,1400.0,176,20,121,-27.0,0,1
1,3,6,1,36,8,1710,1958,288.0,1746.0,111,1,196,35.0,3,2
4,11,11,6,36,6,1930,2309,399.0,2475.0,206,3,196,7.0,2,2
3,7,14,5,26,24,1800,1925,85.0,409.0,57,23,105,180.0,5,3
4,12,1,5,27,29,1308,1446,98.0,393.0,230,6,258,-29.0,0,1
4,11,28,2,6,51,955,1800,305.0,2419.0,174,20,338,-30.0,0,1
2,6,15,4,17,21,1100,1305,65.0,249.0,88,23,234,-9.0,0,1
2,5,8,1,48,4,1305,1346,161.0,868.0,290,1,97,6.0,2,2
1,3,15,3,47,48,1325,1537,132.0,631.0,97,1,43,9.0,2,2
1,2,19,7,45,13,1008,1124,76.0,259.0,22,6,68,-13.0,0,1
4,10,29,7,13,39,1631,1804,93.0,447.0,77,6,22,-11.0,0,1
1,3,18,6,36,48,730,1042,252.0,1389.0,97,1,215,3.0,1,1
1,2,24,5,6,6,1200,1305,65.0,325.0,56,23,266,5.0,1,1
4,10,18,3,6,36,2045,522,337.0,2586.0,196,3,338,-9.0,0,1
4,11,20,1,42,26,615,735,80.0,201.0,105,6,296,-28.0,0,1
3,9,17,7,49,41,2200,2240,100.0,525.0,313,18,348,-4.0,1,1
1,1,27,5,6,48,1451,2046,235.0,1635.0,176,20,338,-41.0,0,1
1,2,5,7,12,48,1147,1352,185.0,985.0,97,1,232,-20.0,0,1
3,8,17,4,36,12,605,845,160.0,971.0,232,23,189,-25.0,0,1
2,5,8,1,12,51,1950,2229,159.0,919.0,95,1,242,12.0,2,2
1,1,22,7,41,49,620,857,97.0,525.0,348,18,313,-29.0,0,1
3,9,21,4,2,2,1730,1816,46.0,204.0,51,2,332,-14.0,0,1
3,9,26,2,4,48,1515,1938,143.0,868.0,97,1,290,-16.0,0,1
2,5,26,5,13,1,1755,1748,53.0,151.0,169,6,22,3.0,1,1
1,1,2,1,12,72,1450,1834,164.0,1189.0,346,3,232,23.0,3,2
1,2,11,6,8,12,1025,1545,200.0,1506.0,373,23,96,-13.0,0,1
2,5,30,2,48,48,2207,2329,82.0,396.0,222,7,97,-6.0,0,1
2,4,2,7,6,34,615,1439,324.0,2425.0,121,20,326,-6.0,0,1
3,8,13,7,12,72,2224,123,179.0,1237.0,346,3,373,102.0,5,3
1,3,12,7,4,4,1505,1559,54.0,110.0,290,18,378,-3.0,1,1
4,12,23,6,48,29,720,905,105.0,650.0,230,23,24,-3.0,1,1
2,4,24,1,55,6,1345,1620,275.0,1845.0,338,23,244,87.0,5,3
1,1,16,1,12,36,730,1010,160.0,1073.0,14,23,232,-5.0,1,1
3,8,21,1,25,32,1705,2001,356.0,2381.0,204,3,45,25.0,3,2
4,10,15,7,8,34,1255,1830,215.0,1605.0,121,23,96,18.0,2,2
2,4,14,5,26,9,840,1028,108.0,549.0,29,7,105,-12.0,0,1
1,1,25,3,13,45,2145,2258,73.0,317.0,264,7,22,-16.0,0,1
4,12,11,1,34,72,730,1220,230.0,1608.0,346,20,121,88.0,5,3
1,3,23,4,17,55,1925,2038,73.0,269.0,108,18,274,-1.0,1,1
4,11,9,4,31,8,1250,1325,95.0,423.0,96,18,220,7.0,2,2
3,7,6,4,17,38,1220,1444,144.0,716.0,37,18,274,-8.0,0,1
3,8,8,2,36,13,1730,2027,177.0,760.0,22,6,196,270.0,5,3
1,1,12,4,16,32,1735,1810,95.0,519.0,204,23,44,80.0,5,3
2,5,5,5,15,6,1625,38,313.0,2378.0,266,2,200,-18.0,0,1
3,9,16,6,6,17,655,1255,240.0,1790.0,234,23,351,-7.0,0,1
2,5,24,3,13,12,958,1147,109.0,581.0,129,15,22,169.0,5,3
3,7,19,3,12,13,1625,1819,114.0,404.0,22,6,232,-37.0,0,1
2,5,14,7,27,41,905,1037,212.0,1426.0,284,6,258,-6.0,0,1
2,6,14,3,12,34,2114,2338,144.0,982.0,8,15,324,-10.0,0,1
1,2,2,4,8,48,2047,2339,112.0,641.0,97,15,96,-10.0,0,1
3,9,21,4,34,55,2050,2222,152.0,799.0,256,7,121,-17.0,0,1
1,3,21,2,48,48,650,740,50.0,187.0,166,23,85,3.0,1,1
1,3,8,3,48,6,755,905,190.0,1182.0,326,23,92,4.0,1,1
1,3,8,3,13,36,818,1021,123.0,712.0,55,6,22,-16.0,0,1
1,3,28,2,24,48,951,1218,207.0,1217.0,97,15,57,-10.0,0,1
1,3,17,5,49,13,1122,1706,224.0,1590.0,22,6,348,-18.0,0,1
1,2,18,6,26,17,1010,1019,69.0,137.0,274,7,150,-33.0,0,1
2,6,7,3,37,13,1635,1738,63.0,164.0,22,6,25,3.0,1,1
1,2,20,1,48,25,700,1129,209.0,1562.0,45,1,97,-12.0,0,1
3,9,14,4,8,29,1240,1539,119.0,770.0,360,18,96,-6.0,0,1
1,2,13,1,8,17,600,920,140.0,895.0,234,23,96,-19.0,0,1
1,3,19,7,56,27,845,1209,144.0,872.0,258,6,193,-33.0,0,1
1,3,28,2,27,53,1110,1221,191.0,1175.0,140,6,258,22.0,3,2
4,12,31,7,24,33,1535,1655,80.0,377.0,241,23,57,12.0,2,2
4,10,17,2,4,32,1535,1640,65.0,255.0,204,23,290,-15.0,0,1
3,8,18,5,41,37,1105,1858,293.0,2282.0,76,1,284,-11.0,0,1
3,8,10,4,53,27,1530,2043,193.0,1399.0,258,6,336,-8.0,0,1
1,1,31,2,48,1,1945,2110,85.0,427.0,251,7,176,-16.0,0,1
4,11,28,2,37,13,1451,1620,89.0,226.0,22,6,76,-26.0,0,1
3,9,12,2,18,17,1631,1638,67.0,157.0,274,18,137,-14.0,0,1
3,7,9,7,2,2,1505,1553,48.0,160.0,63,2,17,-1.0,1,1
3,8,8,2,40,27,700,907,127.0,694.0,258,18,270,-26.0,0,1
4,11,22,3,13,39,1224,1414,110.0,554.0,74,6,22,-6.0,0,1
3,7,21,5,36,53,1840,2210,390.0,2422.0,336,6,196,61.0,5,3
1,3,7,2,48,8,600,710,130.0,641.0,96,20,97,-22.0,0,1
3,9,23,6,42,12,2035,2309,154.0,861.0,232,1,289,-20.0,0,1
3,7,8,6,12,13,1036,1252,76.0,250.0,22,6,392,-13.0,0,1
3,8,20,7,6,17,1400,2020,260.0,1723.0,274,20,326,-13.0,0,1
1,1,3,2,48,17,1916,2145,149.0,925.0,274,20,176,23.0,3,2
1,2,9,4,13,21,2220,2335,75.0,304.0,213,6,22,3.0,1,1
4,11,25,6,48,22,2125,2234,69.0,262.0,249,7,176,-7.0,0,1
1,2,21,2,53,6,2030,2215,105.0,605.0,351,23,336,87.0,5,3
2,4,24,1,17,12,1220,1550,150.0,997.0,373,23,234,-2.0,1,1
2,6,9,5,13,51,2225,5,100.0,481.0,317,23,22,7.0,2,2
2,4,14,5,9,17,1620,1750,150.0,777.0,234,23,29,-14.0,0,1
3,9,28,4,12,13,1455,1625,90.0,404.0,22,23,232,-8.0,0,1
4,11,12,7,49,51,1743,2351,248.0,1828.0,174,6,348,-32.0,0,1
4,12,7,4,35,6,1216,1336,140.0,677.0,206,18,2,-11.0,0,1
4,11,2,4,34,37,2200,2341,101.0,416.0,314,20,121,-2.0,1,1
2,6,27,2,1,13,921,1144,83.0,302.0,22,18,251,-11.0,0,1
4,12,10,7,17,53,800,1050,290.0,1721.0,336,2,274,-29.0,0,1
2,4,1,6,6,32,1820,1945,85.0,407.0,204,23,266,11.0,2,2
4,10,19,4,12,36,1140,1437,177.0,1035.0,215,6,283,-1.0,1,1
2,6,25,7,12,17,1618,1829,191.0,1182.0,274,20,129,13.0,2,2
1,3,16,4,34,12,1000,1256,176.0,937.0,232,20,121,-21.0,0,1
2,5,2,2,26,5,2010,2124,134.0,705.0,218,7,105,17.0,2,2
1,3,2,4,48,48,1419,1546,87.0,396.0,97,7,222,98.0,5,3
3,8,22,2,8,6,1515,1651,156.0,862.0,206,20,96,-17.0,0,1
4,12,26,2,42,42,1325,1437,72.0,268.0,289,1,296,5.0,1,1
2,4,28,5,36,29,1225,1450,205.0,1107.0,230,23,215,-8.0,0,1
1,3,16,4,37,47,640,715,95.0,442.0,43,23,314,6.0,2,2
4,11,1,3,48,32,1135,1225,170.0,1055.0,204,1,97,-8.0,0,1
3,8,31,4,6,36,1615,39,324.0,2475.0,196,1,206,2.0,1,1
1,1,7,6,6,4,715,940,85.0,369.0,290,23,56,5.0,1,1
1,1,8,7,39,72,700,1215,255.0,1839.0,346,20,74,-5.0,1,1
4,10,18,3,26,27,1305,1420,75.0,257.0,258,18,183,-23.0,0,1
